Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Company-Name,Consumer-Name,Date,Cost,Gross-Margin%,Break-Even,Net-Sales,Sales-per-Qty,Profit-per-Qty,Cost-per-Qty
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Technology,Accessories,52.0,4,0.0,23.4,null,Jeramey Layus,2019-08-04,28.6,44.99999999999999,0.6355555555555557,52.0,13.0,5.85,7.15
First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,25.584,2,0.2,8.9544,Labadie-Erdman,null,2018-06-01,16.6296,35.0,0.4751314285714286,25.384,12.792,4.4772,8.3148
First Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,464.0,5,0.0,134.56,Williamson LLC,null,2019-12-04,329.44,28.999999999999996,11.360000000000001,464.0,92.8,26.912,65.888
First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,235.95,3,0.0,77.8635,"Ankunding,Hand and Schmidt",null,2018-04-05,158.0865,32.99999999999999,4.790500000000001,235.95,78.64999999999999,25.9545,52.6955
First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,39.96,4,0.0,17.982,"Ryan and Sons,Conn Group,	Herman LLC",null,2019-04-24,21.978,44.99999999999999,0.4884000000000001,39.96,9.99,4.4955,5.4945
Standard Class,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,18.528,4,0.7,-12.352,null,Elizabet McCrillis,2019-04-25,30.88,-66.66666666666667,-0.46319999999999995,17.828,4.632,-3.088,7.72
Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,17.9,2,0.0,3.401,null,Karin Kingwell,2019-05-20,14.498999999999999,19.0,0.7631052631578946,17.9,8.95,1.7005,7.249499999999999
Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,81.96,2,0.0,0.0,null,Brittan Scheffler,2019-11-05,81.96,0.0,inf,81.96,40.98,0.0,40.98
Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,272.736,3,0.2,-64.7748,null,Webb Worral,2018-05-02,337.5108,-23.75000000000001,-14.210981052631574,272.536,90.91199999999999,-21.5916,112.5036
Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,18.496,4,0.2,6.7048,null,Catriona Soppit,2018-07-25,11.7912,36.24999999999999,0.32527448275862075,18.296,4.624,1.6762,2.9478
Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Chairs,441.92,2,0.2,49.716,null,Shandeigh Kidston,2018-04-20,392.204,11.250000000000002,34.86257777777777,441.72,220.96,24.858,196.102
Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Bookcases,127.764,6,0.7,-191.646,null,Brittan Scheffler,2019-03-22,319.40999999999997,-149.99999999999997,-2.1294000000000004,127.064,21.294,-31.941,53.23499999999999
Second Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,166.44,3,0.0,79.8912,Cummings,null,2019-12-22,86.5488,48.0,1.8031,166.44,55.48,26.630399999999998,28.8496
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,13.38,2,0.0,6.1548,null,Catherine Ilieve,2018-03-05,7.225200000000001,46.0,0.15706956521739132,13.38,6.69,3.0774,3.6126000000000005
Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,24.0,2,0.2,-2.7,null,Abrahan Grimsdell,2019-06-02,26.7,-11.249999999999998,-2.3733333333333335,23.8,12.0,-1.35,13.35
Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Envelopes,24.448,4,0.2,8.8624,Yost-McGlynn,null,2018-07-02,15.585600000000001,36.24999999999999,0.42994758620689666,24.248,6.112,2.2156,3.8964000000000003
Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Labels,6.16,2,0.0,2.9568,Williamson LLC,null,2018-04-20,3.2032000000000003,48.0,0.06673333333333334,6.16,3.08,1.4784,1.6016000000000001
Standard Class,Home Office,United States,Lake Forest,California,92630,West,Furniture,Chairs,915.136,4,0.2,102.9528,Krajcik and Carroll,null,2018-09-01,812.1831999999999,11.250000000000004,72.1940622222222,914.9359999999999,228.784,25.7382,203.04579999999999
Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,8.56,2,0.0,3.852,MacGyver and Torphy,null,2018-03-28,4.708,45.0,0.10462222222222223,8.56,4.28,1.926,2.354
Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,97.82,2,0.0,45.9754,Denesik and Rutherford,null,2019-07-03,51.84459999999999,47.0,1.1030765957446806,97.82,48.91,22.9877,25.922299999999996
Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,31.104,6,0.2,11.2752,Wyman Inc,null,2019-08-22,19.8288,36.24999999999999,0.547001379310345,30.904,5.184,1.8792,3.3048
Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Appliances,11.176,1,0.2,0.8382,Cartwright LLC,null,2018-06-16,10.3378,7.5000000000000036,1.3783733333333326,10.976,11.176,0.8382,10.3378
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,5.04,2,0.2,1.764,null,Shandeigh Kidston,2018-11-18,3.276,35.0,0.09359999999999999,4.84,2.52,0.882,1.638
Second Class,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,242.176,4,0.6,-302.72,"Wolf, Ondricka and Haag",null,2019-08-11,544.896,-125.0,-4.3591679999999995,241.576,60.544,-75.68,136.224
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,337.176,2,0.4,-118.0116,Wyman Inc,null,2018-02-19,455.1876,-35.0,-13.00536,336.776,168.588,-59.0058,227.5938
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Art,13.344,6,0.2,1.0008,null,Judy Leisk,2019-06-24,12.3432,7.5,1.64576,13.144,2.2239999999999998,0.16679999999999998,2.0572
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,76.752,6,0.2,10.5534,null,Chad Karslake,2018-02-09,66.1986,13.749999999999996,4.814443636363637,76.55199999999999,12.792,1.7589,11.0331
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,102.336,8,0.2,14.0712,null,Brok Addionizio,2019-03-20,88.2648,13.750000000000004,6.419258181818179,102.136,12.792,1.7589,11.0331
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Paper,10.32,2,0.2,3.741,null,Shandeigh Kidston,2019-11-19,6.579000000000001,36.24999999999999,0.18148965517241383,10.120000000000001,5.16,1.8705,3.2895000000000003
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Supplies,47.32,7,0.2,5.915,null,Webb Worral,2018-08-13,41.405,12.499999999999998,3.3124000000000007,47.12,6.76,0.845,5.915
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,23.376,3,0.2,7.0128,null,Gianna Mival,2018-01-17,16.3632,30.00000000000001,0.5454399999999998,23.176000000000002,7.792000000000001,2.3376,5.4544
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,16.72,5,0.2,3.344,null,Alejoa Kinder,2019-10-20,13.376,20.0,0.6688,16.52,3.344,0.6688,2.6752
Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,16.192,1,0.2,4.6552,null,Alejoa Kinder,2019-11-04,11.5368,28.750000000000004,0.4012799999999999,15.992,16.192,4.6552,11.5368
Standard Class,Consumer,United States,Davis,California,95616,West,Office Supplies,Paper,32.4,5,0.0,15.552,null,Jeramey Layus,2019-09-19,16.848,48.0,0.351,32.4,6.4799999999999995,3.1104,3.3695999999999997
Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Art,19.89,9,0.0,5.3703,null,Barnett Hogben,2019-12-15,14.5197,27.0,0.5377666666666667,19.89,2.21,0.5967,1.6133
Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,399.98,2,0.0,171.9914,null,Franzen Ellett,2019-08-27,227.98860000000002,43.0,5.30206046511628,399.98,199.99,85.9957,113.99430000000001
Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,343.85,5,0.0,137.54,null,Gianna Mival,2019-10-26,206.31000000000003,40.0,5.157750000000001,343.85,68.77000000000001,27.508,41.26200000000001
Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,106.32,3,0.0,49.9704,null,Alejoa Kinder,2018-08-12,56.349599999999995,47.0,1.198927659574468,106.32,35.44,16.6568,18.783199999999997
Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,13.92,3,0.2,4.35,Torphy and Kertzmann,null,2019-04-13,9.57,31.25,0.30624,13.72,4.64,1.45,3.19
Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,82.4,5,0.0,40.376,Krajcik and Carroll,null,2018-09-20,42.02400000000001,48.99999999999999,0.8576326530612248,82.4,16.48,8.075199999999999,8.404800000000002
Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,6.24,2,0.0,3.0576,Kub Group,null,2018-01-16,3.1824000000000003,48.99999999999999,0.06494693877551022,6.24,3.12,1.5288,1.5912000000000002
Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Paper,447.84,8,0.0,219.4416,"McGlynn, Ferry and Kreiger",null,2018-02-15,228.39839999999998,49.0,4.661191836734694,447.84,55.98,27.4302,28.549799999999998
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Appliances,272.048,7,0.2,30.6054,null,Blondy Bellard,2019-05-11,241.4426,11.250000000000002,21.46156444444444,271.848,38.864,4.3722,34.4918
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,1614.582,6,0.7,-1237.8462,null,Aurea Gepson,2018-05-12,2852.4282000000003,-76.66666666666667,-37.2055852173913,1613.882,269.09700000000004,-206.30769999999998,475.40470000000005
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Fasteners,24.32,5,0.2,9.12,null,Gianna Mival,2019-08-14,15.200000000000001,37.49999999999999,0.40533333333333343,24.12,4.864,1.8239999999999998,3.04
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Technology,Accessories,1.584,2,0.2,0.4752,null,Blondy Bellard,2018-03-28,1.1088,30.000000000000004,0.03695999999999999,1.3840000000000001,0.792,0.2376,0.5544
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,31.984,1,0.2,0.0,null,Vladamir Hay,2018-01-27,31.984,0.0,inf,31.784000000000002,31.984,0.0,31.984
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,14.76,5,0.2,4.797,null,Jeremias Ledwith,2019-10-14,9.963000000000001,32.49999999999999,0.30655384615384623,14.56,2.952,0.9593999999999999,1.9926000000000001
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,423.648,2,0.2,47.6604,null,Webb Worral,2018-09-28,375.98760000000004,11.249999999999995,33.421120000000016,423.44800000000004,211.824,23.8302,187.99380000000002
Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,76.64,2,0.2,26.824,null,Laura Daintrey,2018-09-21,49.816,35.0,1.4233142857142858,76.44,38.32,13.412,24.908
Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,4.464,1,0.2,1.674,Kilback-Baumbach,null,2019-03-21,2.7900000000000005,37.49999999999999,0.07440000000000002,4.264,4.464,1.674,2.7900000000000005
Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,3.96,10,0.8,-6.93,"Ankunding,Hand and Schmidt",null,2019-12-14,10.89,-175.00000000000003,-0.062228571428571425,3.16,0.396,-0.693,1.089
First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,715.64,2,0.0,178.91,Kris LLC,null,2019-08-24,536.73,24.999999999999996,21.469200000000004,715.64,357.82,89.455,268.365
Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Tables,268.704,3,0.2,6.7176,null,Aurea Gepson,2018-07-20,261.9864,2.5000000000000013,104.79455999999995,268.504,89.568,2.2392,87.3288
Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Art,21.92,8,0.0,5.9184,null,Dur Turner,2018-05-20,16.001600000000003,26.99999999999999,0.5926518518518522,21.92,2.74,0.7398,2.0002000000000004
Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Storage,48.72,3,0.0,7.308,null,Gianna Mival,2018-11-10,41.412,15.0,2.7608,48.72,16.24,2.436,13.804
Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Bookcases,205.666,2,0.15,-12.098,null,Catherine Ilieve,2018-01-11,217.764,-5.882352941176476,-37.019879999999965,205.516,102.833,-6.049,108.882
Second Class,Consumer,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,30.344,2,0.6,-31.8612,null,Blondy Bellard,2019-06-07,62.205200000000005,-105.0,-0.5924304761904763,29.744,15.172,-15.9306,31.102600000000002
First Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,25.696,2,0.2,1.9272,null,Karin Kingwell,2019-05-02,23.768800000000002,7.499999999999996,3.1691733333333354,25.496000000000002,12.848,0.9636,11.884400000000001
Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Machines,3404.5,5,0.0,1668.205,Cummings,null,2018-12-05,1736.295,49.0,35.4345918367347,3404.5,680.9,333.64099999999996,347.259
Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,101.34,3,0.0,8.1072,Cummings,null,2018-03-11,93.2328,8.000000000000005,11.654099999999993,101.34,33.78,2.7024000000000004,31.0776
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,344.372,4,0.3,-93.4724,Rosenbaum-Moore,null,2018-10-16,437.8444,-27.142857142857142,-16.131109473684212,344.072,86.093,-23.3681,109.4611
Second Class,Home Office,United States,Garland,Texas,75043,Central,Office Supplies,Art,30.384,1,0.2,3.798,Botsford-Sporer,null,2018-11-10,26.586,12.500000000000005,2.126879999999999,30.184,30.384,3.798,26.586
Second Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,22.848,2,0.2,7.4256,Labadie-Erdman,null,2018-09-02,15.4224,32.5,0.4745353846153846,22.648,11.424,3.7128,7.7112
Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Office Supplies,Storage,38.62,2,0.0,10.8136,Krajcik and Carroll,null,2019-04-12,27.806399999999996,28.000000000000004,0.993085714285714,38.62,19.31,5.4068,13.903199999999998
Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Technology,Accessories,59.98,2,0.0,10.7964,"Schroeder, Dare and Olson",null,2018-05-17,49.1836,18.0,2.732422222222222,59.98,29.99,5.3982,24.5918
Standard Class,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,174.3,3,0.0,81.921,null,Jeremias Ledwith,2018-11-21,92.379,47.0,1.9655106382978724,174.3,58.1,27.307000000000002,30.793000000000003
Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Technology,Phones,383.96,5,0.2,38.396,Kub Group,null,2018-09-01,345.56399999999996,10.000000000000005,34.556399999999975,383.76,76.792,7.6792,69.1128
Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,15.57,3,0.7,-11.418,Williamson LLC,null,2018-08-20,26.988,-73.33333333333333,-0.36801818181818186,14.870000000000001,5.19,-3.8059999999999996,8.996
First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,22.32,4,0.0,10.7136,null,Catriona Soppit,2018-01-20,11.6064,48.0,0.24180000000000001,22.32,5.58,2.6784,2.9016
First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,103.6,7,0.0,51.8,null,Tommy Kohlerman,2018-12-20,51.8,50.0,1.036,103.6,14.799999999999999,7.3999999999999995,7.3999999999999995
Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,2.97,3,0.0,1.3365,Walter,null,2019-09-02,1.6335000000000002,44.99999999999999,0.03630000000000001,2.97,0.9900000000000001,0.4455,0.5445000000000001
Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,569.99,1,0.0,170.997,Torphy and Kertzmann,null,2019-11-23,398.993,30.000000000000004,13.299766666666665,569.99,569.99,170.997,398.993
Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,50.97,3,0.0,9.1746,Yost-McGlynn,null,2018-01-24,41.7954,17.999999999999996,2.321966666666667,50.97,16.99,3.0582,13.9318
First Class,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Tables,298.116,6,0.3,-4.2588,Lesch and Rowe,null,2019-08-24,302.3748,-1.4285714285714313,-211.6623599999996,297.816,49.686,-0.7098,50.3958
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,59.52,3,0.0,17.856,Rosenbaum-Moore,null,2019-07-27,41.664,30.0,1.3888,59.52,19.84,5.952000000000001,13.888
Standard Class,Corporate,United States,Portland,Oregon,97206,West,Furniture,Chairs,230.28,3,0.2,23.028,Rosenbaum-Moore,null,2019-12-07,207.252,9.999999999999996,20.725200000000008,230.08,76.76,7.675999999999999,69.084
Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,105.52,5,0.2,34.294,Reichert Group,null,2019-11-23,71.226,32.49999999999999,2.191569230769231,105.32,21.104,6.8588,14.2452
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Envelopes,23.36,2,0.0,11.68,Stracke Group,null,2019-07-26,11.68,50.0,0.2336,23.36,11.68,5.84,5.84
Standard Class,Corporate,United States,Brentwood,California,94513,West,Technology,Phones,71.976,3,0.2,8.997,Stracke Group,null,2019-03-21,62.979,12.5,5.03832,71.776,23.992,2.999,20.993
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Paper,8.56,2,0.0,3.852,Runolfsson and Wisozk,null,2018-03-02,4.708,45.0,0.10462222222222223,8.56,4.28,1.926,2.354
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,13.92,3,0.2,4.872,Kozey Inc,null,2019-03-07,9.048,35.0,0.2585142857142857,13.72,4.64,1.6239999999999999,3.016
Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Appliances,2518.29,9,0.0,654.7554,Predovic Group,null,2018-10-09,1863.5346,26.0,71.6744076923077,2518.29,279.81,72.7506,207.05939999999998
